estudiante,num,Clave,Profesor,tiempoOffClass,materiaDificil,profesorDificil,acreditada
estu_0253,13640,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,0,0
estu_0253,13641,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,0,0,1
estu_0253,13642,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0253,13643,IEC986316,MONTOYA MOYA DAVID Teams Martes,1,0,1,1
estu_0253,13644,IEC986416,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0253,13645,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,0,0,1
estu_0253,13646,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,0,1
estu_0253,13647,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,1,1,0
estu_0253,13648,IEC986816,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0253,13649,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,1,0,0,1
estu_0253,13650,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,0,0,1,0
estu_0253,13651,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,1,0,0,1
estu_0253,13652,IIM230196,GARCIA RAMIREZ LUZ ELENA,0,0,0,1
estu_0253,13653,IIM241296,GANDARA FERNANDEZ MARIA GUADALUPE,0,0,0,0
estu_0253,13654,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,1,1,1,0
estu_0253,13655,IEC320896,ROSALES MORALES NOE RAMON,0,1,1,1
estu_0253,13656,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0253,13657,IEC981400,ESTRADA ESTRADA OSCAR HERNAN,1,1,0,1
estu_0253,13658,IEC982000,VAZQUEZ VALLES MARIO ENRIQUE,0,0,0,1
estu_0253,13659,IEC983100,JIMENEZ PEREZ ABIMAEL,1,0,0,1
estu_0253,13660,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,0,1
estu_0253,13661,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,0,0
estu_0253,13662,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,0
estu_0254,13663,CBE100296,OLVERA LOPEZ SONIA AZENETH,0,0,1,1
estu_0254,13664,CBE100396,VAZQUEZ GONZALEZ MARIO IVAN,1,0,0,1
estu_0254,13665,CBE100496,RODRIGUEZ RAMIREZ MIGUEL GONZALO,0,0,0,0
estu_0254,13666,CBE100696,SOSA RINCON DIANA ELENA,1,1,0,0
estu_0254,13667,CBE100796,GOMEZ GARCIA MARIA MAGDALENA,1,0,1,0
estu_0254,13668,CBE100896,CALVO HERNANDEZ SALVADOR JESUS,0,1,1,0
estu_0254,13669,CBE120196,REYNA ALVARADO JORGE,0,0,0,1
estu_0254,13670,CBE120296,ESTRADA ROJAS PORFIRIO,0,0,0,1
estu_0254,13671,CBE120396,MONTOYA MENDOZA JOSE,0,0,1,0
estu_0254,13672,CBE122396,ZAMARRON CARRASCO REBECA,1,0,1,0
estu_0254,13673,CBE150196,HERNANDEZ ARRATIA BERENICE CRISTINA,0,0,0,1
estu_0254,13674,HUM215600,"HERNANDEZ GARCIA YAZMIN GUADALUPE Do - Campus Virtual, Vi -",1,0,0,0
estu_0254,13675,HUM215700,MEZA MARTINEZ LAURA PATRICIA,1,0,0,1
estu_0254,13676,HUM215800,RAMOS NEGRETE JORGE JAVIER,1,0,0,1
estu_0254,13677,HUM993614,FLORES ABAD ANGEL,1,0,0,0
estu_0254,13678,HUM993714,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,0,0,1
estu_0254,13679,HUM993814,HERNANDEZ ROMO MANUEL GERARDO,0,0,0,1
estu_0254,13680,IEC110796,CASTRO VASQUEZ ARNULFO,0,1,0,1
estu_0254,13681,IEC130196,CANALES VALDIVIEZO ISMAEL,0,0,1,0
estu_0254,13682,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,1,1,0
estu_0254,13683,IEC220196,CASTRO VASQUEZ ARNULFO,0,1,0,1
estu_0254,13684,IEC224309,LOYA CARAVEO HECTOR MANUEL,1,0,0,1
estu_0254,13685,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,1,1,1,0
estu_0254,13686,IEC240196,MENDOZA CARREON ALEJANDRA,0,0,1,1
estu_0254,13687,IEC260196,MEZA PRIETO ELIZABETH,1,0,0,1
estu_0254,13688,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,1,0,1
estu_0254,13689,IEC340296,CASTILLO LUNA EDUARDO,0,1,0,1
estu_0254,13690,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,1,1,0
estu_0254,13691,IEC361296,ROSALES MORALES NOE RAMON,1,0,1,1
estu_0254,13692,IEC980800,ACOSTA FAVELA JOSE ALFREDO,1,1,1,0
estu_0254,13693,IEC980900,SIFUENTES MARTINEZ MARIA DE LOS,0,0,0,1
estu_0254,13694,IEC981200,CASTRO VASQUEZ ARNULFO,0,0,1,1
estu_0254,13695,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,1,1
estu_0254,13696,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0254,13697,IEC986316,MONTOYA MOYA DAVID Teams Lunes,1,0,0,1
estu_0254,13698,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0254,13699,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,1,1,0
estu_0254,13700,IEC986616,CRUZ SANCHEZ VIANEY GUADALUPE,1,1,1,0
estu_0254,13701,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,0,0,1
estu_0254,13702,IEC986816,BRITO HOLGUIN HUGO JAVIER,0,1,1,1
estu_0254,13703,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,0,1,0,1
estu_0254,13704,IEC989117,RODAS OSOLLO JORGE ENRIQUE Teams Lunes,0,0,0,1
estu_0254,13705,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,0,1,0,0
estu_0254,13706,IIM230196,OCHOA ORTIZ CARLOS ALBERTO,0,1,0,1
estu_0254,13707,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,0,1,0,0
estu_0254,13708,IIM340396,RIOSVELASCO MONROY GEORGINA,1,1,1,0
estu_0254,13709,IEC320896,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0254,13710,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0254,13711,IEC981400,PORTILLO HERNANDEZ ANA LUZ,0,1,0,1
estu_0254,13712,IEC982000,OLMOS SANCHEZ KARLA MIROSLAVA,1,1,0,0
estu_0254,13713,IEC983100,BRIONES PEREZ ANDRES,0,1,0,1
estu_0254,13714,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,0,1
estu_0254,13715,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,0,1
estu_0254,13716,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,1,0,1
estu_0255,13717,CBE100296,RODRIGUEZ MARRUFO LUIS,1,1,0,1
estu_0255,13718,CBE100396,HERNANDEZ MINJARES CINTHYA MELISSA,1,0,1,0
estu_0255,13719,CBE100496,GALLARDO AGUILAR ROCIO ELENA,0,0,0,1
estu_0255,13720,CBE100696,CASTRO MORALES HECTOR ABRAHAM,0,0,0,1
estu_0255,13721,CBE100796,OLIVARES RODRIGUEZ RICARDO,0,1,1,1
estu_0255,13722,CBE100896,LOPEZ GALAN OSCAR ALBERTO,0,1,0,1
estu_0255,13723,CBE120196,CARRILLO FLORES DIANA MARIA,0,0,1,1
estu_0255,13724,CBE120296,MORALES JAQUEZ SONIA ARLYN,1,1,1,0
estu_0255,13725,CBE120396,LOPEZ GALAN OSCAR ALBERTO,0,1,1,0
estu_0255,13726,CBE122396,ESPARZA PUGA DANELLY SUSANA,1,0,0,1
estu_0255,13727,CBE150196,HERNANDEZ ARRATIA BERENICE CRISTINA,0,0,0,1
estu_0255,13728,HUM215600,ALBA BAENA NOE GAUDENCIO,1,0,0,1
estu_0255,13729,HUM215700,LEYVA AGUILAR JESUS ELIAS,0,0,1,1
estu_0255,13730,HUM215800,ROMO MEZA JESUS ROBERTO,0,0,1,1
estu_0255,13731,HUM993614,GONZALEZ DEMOSS MARTHA VICTORIA,1,0,1,1
estu_0255,13732,HUM993714,CONTRERAS ACOSTA JOSE ISRAEL,1,1,0,0
estu_0255,13733,HUM993814,GOMEZ GARCIA MARIA MAGDALENA,0,0,0,0
estu_0255,13734,IEC110796,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0255,13735,IEC130196,GARCIA CHAPARRO DAVID,0,0,0,1
estu_0255,13736,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0255,13737,IEC220196,CASTRO VASQUEZ ARNULFO,1,0,0,1
estu_0255,13738,IEC224309,MIRELES JR. GARCIA JOSE,0,0,0,1
estu_0255,13739,IEC230296,LUJAN MALDONADO SERGIO,1,0,1,1
estu_0255,13740,IEC240196,CASTILLO LUNA EDUARDO,1,0,1,1
estu_0255,13741,IEC260196,HERNANDEZ ROMO MANUEL GERARDO,1,1,1,1
estu_0255,13742,IEC320796,SANTOS BERUMEN LUIS ALBERTO,1,1,0,0
estu_0255,13743,IEC340296,CASTILLO LUNA EDUARDO,0,0,1,1
estu_0255,13744,IEC361096,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0255,13745,IEC361296,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0255,13746,IEC980800,ACOSTA FAVELA JOSE ALFREDO,0,0,0,1
estu_0255,13747,IEC980900,ROBLEDO PORTILLO IVONNE HAYDEE Ma -,1,0,0,1
estu_0255,13748,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,0,0,1,1
estu_0255,13749,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,1,0,0
estu_0255,13750,IEC981900,ROSALES MORALES NOE RAMON,1,1,1,0
estu_0255,13751,IEC986316,MONTOYA MOYA DAVID Teams Martes,0,0,0,1
estu_0255,13752,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,0,1,1
estu_0255,13753,IEC986516,BRETADO RETANA JOSE HERIBERTO,1,0,0,1
estu_0255,13754,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,1,1,0
estu_0255,13755,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,1,0,0,1
estu_0255,13756,IEC986816,BRITO HOLGUIN HUGO JAVIER,1,1,0,0
estu_0255,13757,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,1,1,0,1
estu_0255,13758,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,0,1
estu_0255,13759,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,1,0,0,1
estu_0255,13760,IIM230196,RODRIGUEZ BORBON MANUEL IVAN,0,0,1,1
estu_0255,13761,IIM241296,GARCIA RAMIREZ LUZ ELENA,1,1,0,1
estu_0255,13762,IIM340396,RIOS RODRIGUEZ RODRIGO,1,1,0,0
estu_0255,13763,IEC320896,ROSALES MORALES NOE RAMON,1,1,0,1
estu_0255,13764,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0255,13765,IEC981400,MORALES ROCHA VICTOR MANUEL Teams MiÃ©rcoles,1,1,0,1
estu_0255,13766,IEC982000,RIVAS VALLES GILDARDO,0,1,0,1
estu_0255,13767,IEC983100,OLMOS ZAMARRIPA EMMA EDITH,0,1,0,1
estu_0255,13768,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,0,1
estu_0255,13769,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,0,1
estu_0255,13770,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,0,0,1
estu_0256,13771,CBE100296,MUÃIZ VALLES ILEANA,0,0,1,1
estu_0256,13772,CBE100396,GODOY MENDOZA JOAQUIN,0,0,0,1
estu_0256,13773,CBE100496,GODOY MENDOZA JOAQUIN,0,0,0,1
estu_0256,13774,CBE100696,SOSA RINCON DIANA ELENA,0,0,0,1
estu_0256,13775,CBE100796,OLVERA LOPEZ SONIA AZENETH,0,0,1,1
estu_0256,13776,CBE100896,GASPAR DE ALBA DIEGUEZ ARCELIA GUILLERMINA FERNANDA,0,1,0,1
estu_0256,13777,CBE120196,MORALES JAQUEZ SONIA ARLYN,1,1,0,0
estu_0256,13778,CBE120296,ALMAZO PEREZ DIEGO MOISES,1,0,1,0
estu_0256,13779,CBE120396,BARRANDEY ADRIAN DAVID,0,1,0,0
estu_0256,13780,CBE122396,LOPEZ RUVALCABA CARLOS,0,1,0,0
estu_0256,13781,CBE150196,MORALES JAQUEZ SONIA ARLYN,1,1,0,1
estu_0256,13782,HUM215600,FLORES GARCIA SERGIO,1,1,0,1
estu_0256,13783,HUM215700,RODRIGUEZ MARRUFO LEONARDO,1,0,0,1
estu_0256,13784,HUM215800,RODRIGUEZ RAMIREZ MIGUEL GONZALO,0,0,0,1
estu_0256,13785,HUM993614,SAUCEDA CARVAJAL ANGEL,1,1,1,1
estu_0256,13786,HUM993714,TORRES GARCIA ALECIA,0,1,0,1
estu_0256,13787,HUM993814,SANCHEZ MOCTEZUMA ANTONIO,0,0,0,1
estu_0256,13788,IEC110796,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0256,13789,IEC130196,GARCIA CHAPARRO DAVID,0,0,0,1
estu_0256,13790,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0256,13791,IEC220196,ARELLANO FLORES JORGE ISAAC Teams Martes,1,0,1,1
estu_0256,13792,IEC224309,"GUTIERREZ CASAS EFREN DAVID Do - NR,",1,0,1,0
estu_0256,13793,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,0,1
estu_0256,13794,IEC240196,MENDOZA CARREON ALEJANDRA,1,1,1,0
estu_0256,13795,IEC260196,MEZA PRIETO ELIZABETH,1,0,1,0
estu_0256,13796,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,1,0,1
estu_0256,13797,IEC340296,CASTILLO LUNA EDUARDO,1,0,1,1
estu_0256,13798,IEC361096,ACOSTA GUADARRAMA JUAN CARLOS,0,0,0,1
estu_0256,13799,IEC361296,ROSALES MORALES NOE RAMON,0,0,0,0
estu_0256,13800,IEC980800,ACOSTA FAVELA JOSE ALFREDO,1,0,1,0
estu_0256,13801,IEC980900,MEZA MARTINEZ LAURA PATRICIA,1,1,0,0
estu_0256,13802,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,0,1,0
estu_0256,13803,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,1,0
estu_0256,13804,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0256,13805,IEC986316,MONTOYA MOYA DAVID Teams Lunes,0,1,0,0
estu_0256,13806,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0256,13807,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,1,1,0
estu_0256,13808,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,0,0,1
estu_0256,13809,IEC986716,BRETADO RETANA JOSE HERIBERTO,1,0,1,1
estu_0256,13810,IEC986816,BRITO HOLGUIN HUGO JAVIER,1,0,0,1
estu_0256,13811,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,1,0,0,1
estu_0256,13812,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,1,0
estu_0256,13813,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,1,0,0,1
estu_0256,13814,IIM230196,ESQUIVIAS VARELA JAVIER ANDRES,1,0,0,0
estu_0256,13815,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,0,0,0,0
estu_0256,13816,IIM340396,RIOSVELASCO MONROY GEORGINA,1,0,0,0
estu_0256,13817,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0256,13818,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0256,13819,IEC981400,SALGADO MACIAS EDGAR ANDRES,0,0,0,1
estu_0256,13820,IEC982000,GORDILLO CASTILLO NELLY,0,0,0,1
estu_0256,13821,IEC983100,MONTOYA MOYA DAVID Teams Martes,1,0,1,1
estu_0256,13822,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,1,1
estu_0256,13823,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,0,1
estu_0256,13824,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,1,1,0
estu_0257,13825,CBE100296,RAMIREZ SANDOVAL OSIEL,0,0,1,1
estu_0257,13826,CBE100396,VAZQUEZ GONZALEZ MARIO IVAN,0,1,0,1
estu_0257,13827,CBE100496,LOPEZ RUVALCABA CARLOS,1,1,1,1
estu_0257,13828,CBE100696,LOPEZ MAGALLANES ENRIQUE ALBERTO,0,0,0,1
estu_0257,13829,CBE100796,ZAMARRON CARRASCO REBECA,1,0,1,0
estu_0257,13830,CBE100896,GASPAR DE ALBA DIEGUEZ ARCELIA GUILLERMINA FERNANDA,0,0,0,1
estu_0257,13831,CBE120196,OLMOS ZAMARRIPA EMMA EDITH,0,1,0,1
estu_0257,13832,CBE120296,FARIAS MANCILLA JOSE RURIK,0,1,0,0
estu_0257,13833,CBE120396,MONTOYA MENDOZA JOSE,0,1,1,1
estu_0257,13834,CBE122396,RODRIGUEZ MARRUFO LEONARDO,0,0,0,1
estu_0257,13835,CBE150196,RIVERA RIOS LORENA,0,1,0,0
estu_0257,13836,HUM215600,REYES BLAS HORTENSIA,1,0,0,1
estu_0257,13837,HUM215700,VILLAR VALLES CARLOS,0,1,1,1
estu_0257,13838,HUM215800,BURCIAGA JURADO LUCERO GUADALUPE,1,1,0,1
estu_0257,13839,HUM993614,ALVAREZ VEGA GABRIELA,1,1,0,0
estu_0257,13840,HUM993714,CORNEJO MONROY DELFINO,0,0,0,1
estu_0257,13841,HUM993814,FERNANDEZ MARTINEZ LUIS FELIPE,1,0,1,0
estu_0257,13842,IEC110796,DOMINGUEZ GUERRERO JOSUE,0,0,0,1
estu_0257,13843,IEC130196,VALENZUELA MORENO ALDO URIEL,0,0,1,1
estu_0257,13844,IEC210896,GONZALEZ CAMPOS JOSE SAUL,0,0,0,1
estu_0257,13845,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,0,1,1
estu_0257,13846,IEC224309,MIRELES JR. GARCIA JOSE,0,1,0,0
estu_0257,13847,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,0,0
estu_0257,13848,IEC240196,MENDOZA CARREON ALEJANDRA,0,0,1,0
estu_0257,13849,IEC260196,MEZA PRIETO ELIZABETH,1,0,0,1
estu_0257,13850,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0257,13851,IEC340296,CASTILLO LUNA EDUARDO,1,0,0,1
estu_0257,13852,IEC361096,GONZALEZ CAMPOS JOSE SAUL,1,1,0,0
estu_0257,13853,IEC361296,ROSALES MORALES NOE RAMON,0,1,1,0
estu_0257,13854,IEC980800,BRITO HOLGUIN HUGO JAVIER,0,0,0,1
estu_0257,13855,IEC980900,GONZALEZ DEMOSS MARTHA VICTORIA,1,0,0,1
estu_0257,13856,IEC981200,ARELLANO FLORES JORGE ISAAC Teams Lunes,1,1,0,1
estu_0257,13857,IEC981300,BRITO HOLGUIN HUGO JAVIER,0,0,1,1
estu_0257,13858,IEC981900,ROSALES MORALES NOE RAMON,0,1,1,1
estu_0257,13859,IEC986316,MONTOYA MOYA DAVID Teams Martes,1,0,0,1
estu_0257,13860,IEC986416,GONZALEZ CAMPOS JOSE SAUL,1,0,0,1
estu_0257,13861,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,0,0,1
estu_0257,13862,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,0,1,0,1
estu_0257,13863,IEC986716,BRETADO RETANA JOSE HERIBERTO,0,0,0,1
estu_0257,13864,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,1,1,0,0
estu_0257,13865,IEC986916,GUZMAN SANABRIA ADRIAN,1,1,1,0
estu_0257,13866,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,0,1
estu_0257,13867,IEC989217,HERNANDEZ HERNANDEZ JESUS ISRAEL Teams Lunes,1,0,1,1
estu_0257,13868,IIM230196,RODRIGUEZ BORBON MANUEL IVAN,1,0,0,1
estu_0257,13869,IIM241296,GANDARA FERNANDEZ MARIA GUADALUPE,0,1,0,1
estu_0257,13870,IIM340396,RODRIGUEZ HERNANDEZ FRANCISCO,1,0,1,0
estu_0257,13871,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0257,13872,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,1,1,1
estu_0257,13873,IEC981400,CARRILLO CASTILLO AMANDA,1,0,0,1
estu_0257,13874,IEC982000,CONTRERAS MASSE ROBERTO ANTONIO,1,0,0,1
estu_0257,13875,IEC983100,MARTINEZ FLORES MELVA ALEJANDRA,0,1,0,1
estu_0257,13876,IEC985515,RIVAS FLORES CESAR ALONSO,1,0,0,1
estu_0257,13877,IEC992020,HERNANDEZ RIVAS ADRIAN,0,1,1,1
estu_0257,13878,IEC992120,SANTOS BERUMEN LUIS ALBERTO,1,1,0,0
estu_0258,13879,CBE100296,POLANCO GONZALEZ JAVIER,0,0,0,1
estu_0258,13880,CBE100396,LLANAS RODRIGUEZ PAVEL GERARDO,1,1,0,0
estu_0258,13881,CBE100496,ESPINOSA ALMEYDA YOANH,0,1,1,0
estu_0258,13882,CBE100696,SOSA RINCON DIANA ELENA,0,0,0,1
estu_0258,13883,CBE100796,CALVO HERNANDEZ SALVADOR JESUS,0,0,0,1
estu_0258,13884,CBE100896,SANCHEZ SANTAMARIA BETANIA,0,0,0,1
estu_0258,13885,CBE120196,MURILLO ALVA MIGUEL ANGEL,0,0,1,0
estu_0258,13886,CBE120296,MURILLO ALVA MIGUEL ANGEL,0,1,0,1
estu_0258,13887,CBE120396,ESTRADA ROJAS PORFIRIO,0,0,0,1
estu_0258,13888,CBE122396,ZAMARRON CARRASCO REBECA,0,0,0,1
estu_0258,13889,CBE150196,LOPEZ DINO JORGE LORENZO,0,1,0,0
estu_0258,13890,HUM215600,VAZQUEZ GALVEZ FELIPE ADRIAN,0,0,0,0
estu_0258,13891,HUM215700,SANTIAGO RAMIREZ EVERARDO,1,0,1,1
estu_0258,13892,HUM215800,ENRIQUEZ AGUILERA FRANCISCO JAVIER,0,0,0,1
estu_0258,13893,HUM993614,BARRAZA CONTRERAS JESUS MANUEL,1,0,1,0
estu_0258,13894,HUM993714,ATAYDE CAMPOS DAVID,0,0,1,1
estu_0258,13895,HUM993814,LARA PEREZ EUNICE SARAI,1,0,1,0
estu_0258,13896,IEC110796,CASTRO VASQUEZ ARNULFO,1,0,1,0
estu_0258,13897,IEC130196,RASCON MADRIGAL LIDIA HORTENCIA,0,1,0,1
estu_0258,13898,IEC210896,OLMOS SANCHEZ KARLA MIROSLAVA,0,0,0,1
estu_0258,13899,IEC220196,SANTIAGO RAMIREZ EVERARDO,0,1,1,1
estu_0258,13900,IEC224309,GUTIERREZ CASAS EFREN DAVID Campus Virtual,0,0,0,1
estu_0258,13901,IEC230296,GUTIERREZ CASAS EFREN DAVID Campus Virtual,1,0,1,0
estu_0258,13902,IEC240196,CASTILLO LUNA EDUARDO,0,0,0,1
estu_0258,13903,IEC260196,HERNANDEZ ROMO MANUEL GERARDO,1,0,0,1
estu_0258,13904,IEC320796,SANTOS BERUMEN LUIS ALBERTO,0,1,0,0
estu_0258,13905,IEC340296,CASTILLO LUNA EDUARDO,1,0,1,0
estu_0258,13906,IEC361096,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0258,13907,IEC361296,ROSALES MORALES NOE RAMON,1,0,0,1
estu_0258,13908,IEC980800,SANTOS BERUMEN LUIS ALBERTO,1,1,0,1
estu_0258,13909,IEC980900,ESQUIVEL RIVERA CYNTHIA VANESSA,1,1,1,0
estu_0258,13910,IEC981200,CASTRO VASQUEZ ARNULFO,0,0,0,1
estu_0258,13911,IEC981300,BRITO HOLGUIN HUGO JAVIER,1,0,1,1
estu_0258,13912,IEC981900,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0258,13913,IEC986316,MONTOYA MOYA DAVID Teams Martes,0,0,0,1
estu_0258,13914,IEC986416,GONZALEZ CAMPOS JOSE SAUL,0,1,0,1
estu_0258,13915,IEC986516,BRETADO RETANA JOSE HERIBERTO,0,1,1,0
estu_0258,13916,IEC986616,PADILLA FRANCO JAVITT HIGMAR NAHITT,1,1,0,1
estu_0258,13917,IEC986716,OCHOA DOMINGUEZ HUMBERTO DE JESUS,0,0,1,0
estu_0258,13918,IEC986816,CRUZ SANCHEZ VIANEY GUADALUPE,1,0,0,0
estu_0258,13919,IEC986916,MORALES ROCHA VICTOR MANUEL Campus Virtual,0,1,0,1
estu_0258,13920,IEC989117,DOMINGUEZ GUERRERO JOSUE Teams Lunes,0,0,1,1
estu_0258,13921,IEC989217,RIVERA ZARATE GILBERTO Teams Jueves,1,0,0,0
estu_0258,13922,IIM230196,GARCIA RAMIREZ LUZ ELENA,1,0,0,1
estu_0258,13923,IIM241296,CONTRERAS ACOSTA JOSE ISRAEL,1,1,0,1
estu_0258,13924,IIM340396,DUARTE DIAZ RICARDO,0,0,0,1
estu_0258,13925,IEC320896,ROSALES MORALES NOE RAMON,0,0,0,1
estu_0258,13926,IEC361196,GONZALEZ CAMPOS JOSE SAUL,0,0,1,0
estu_0258,13927,IEC981400,GARCIA ALCARAZ JORGE LUIS,0,0,1,0
estu_0258,13928,IEC982000,ESPARZA PUGA DANELLY SUSANA,1,1,0,1
estu_0258,13929,IEC983100,HERNANDEZ RIVAS ADRIAN,1,0,0,1
estu_0258,13930,IEC985515,RIVAS FLORES CESAR ALONSO,0,0,1,1
estu_0258,13931,IEC992020,HERNANDEZ RIVAS ADRIAN,0,0,0,1
estu_0258,13932,IEC992120,SANTOS BERUMEN LUIS ALBERTO,0,0,0,1
estu_0259,13933,CBE100296,LOPEZ MAGALLANES ENRIQUE ALBERTO,0,1,0,1
estu_0259,13934,CBE100396,RAMIREZ SANTOS LAURA ELIZABETH,0,0,1,1
estu_0259,13935,CBE100496,AVILA SANDOVAL MARIO SILVINO,1,1,1,1
estu_0259,13936,CBE100696,LOPEZ MAGALLANES ENRIQUE ALBERTO,0,0,1,0
estu_0259,13937,CBE100796,OLIVARES RODRIGUEZ RICARDO,0,0,1,1
estu_0259,13938,CBE100896,LLANAS RODRIGUEZ PAVEL GERARDO,1,0,1,1
estu_0259,13939,CBE120196,LOPEZ RIVAS JOSE CARLOS,1,0,0,1
estu_0259,13940,CBE120296,MARQUEZ GARCIA SAMANTHA JAQUELINE,0,0,0,1
estu_0259,13941,CBE120396,BOBADILLA RAMOS CHRISTIAN,1,1,0,1
estu_0259,13942,CBE122396,TORRES SAENZ IVONNE,0,0,0,1
estu_0259,13943,CBE150196,CHAVARRIA GAYTAN MARIA CONCEPCION,0,0,0,1
estu_0259,13944,HUM215600,ESPARZA PUGA DANELLY SUSANA,1,0,0,0
estu_0259,13945,HUM215700,ESTRADA ROJAS PORFIRIO,0,0,1,0
estu_0259,13946,HUM215800,RODRIGUEZ MARRUFO LEONARDO,1,1,1,0
estu_0259,13947,HUM993614,VILLALOBOS ROMO VERONICA ANGELICA,0,1,0,1
estu_0259,13948,HUM993714,VIDAL PORTILLA LUIS RICARDO,0,1,0,0
estu_0259,13949,HUM993814,VERGARA VILLEGAS OSSLAN OSIRIS,1,0,0,0
estu_0259,13950,IEC110796,SANTIAGO RAMIREZ EVERARDO,1,0,0,1
